lat,lon,hae,droneLatitude,droneLongitude,droneElevationHAE,cameraRollAngleDeg,cameraSlantAngleDeg,raySlantAngleDeg,make,model,isCameraModelRecognized,lensType,k1,k2,k3,p1,p2,focalLength,digitalZoomRatio,imageWidth,imageLength,f_x,f_y,azimuthOffsetUserCorrection,imageSelectedProportionX,imageSelectedProportionY,yawOffsetDegSelectedPoint,pitchOffsetDegSelectedPoint,slantRange
31.603434287701027,-110.43293898142876,1469.9119053320148,31.603613,-110.433062,1574.400691,-0.413003,70.695303,77.5622818141502,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.850969,0.678526,16.308916,-6.866979,107.004587
31.603518573810636,-110.43299705562919,1469.102085810948,31.603613,-110.433062,1574.400691,-0.413003,70.695303,83.405136540042,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.852845,0.837374,16.330059,-12.709834,106.001292
31.603266093900928,-110.43286545250368,1470.9215678132712,31.603613,-110.433062,1574.400691,-0.413003,70.695303,67.50617053751108,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.957771,0.411579,20.931368,3.189132,112.015146
31.603275172928207,-110.43282281159733,1470.2706210737806,31.603613,-110.433062,1574.400691,-0.413003,70.695303,67.14711002133605,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.833386,0.403384,15.600161,3.548193,113.015748
31.60338256001996,-110.43287794655883,1469.9031056752972,31.603613,-110.433062,1574.400691,-0.413003,70.695303,73.47454127677307,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.764211,0.57074,12.465282,-2.779238,109.008149
31.60343438590966,-110.43293926092984,1469.906876716024,31.603613,-110.433062,1574.400691,-0.413003,70.695303,77.57479017833288,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.852129,0.679023,16.352019,-6.879487,107.004577
31.603594611735783,-110.43302227976451,1467.4336279608617,31.603612,-110.433062,1574.34993,3.075577,87.033427,87.73362658441613,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.929842,0.5456,19.800906,-0.7002,107.000155
31.603630456971366,-110.43310959644309,1466.4636564652278,31.603612,-110.433062,1574.34993,3.075577,87.033427,87.37037014980692,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.860525,0.671848,17.077878,-5.596203,108.00021
31.603614188169843,-110.43318014757293,1466.9318916293737,31.603612,-110.433062,1574.34993,3.075577,87.033427,84.04929892380048,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.361378,0.726885,-6.156396,-8.917274,108.001073
31.603612536992678,-110.43314667599438,1466.6483396259505,31.603612,-110.433062,1574.34993,3.075577,87.033427,85.73977822232261,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.346236,0.680609,-6.975516,-7.226795,108.000551
31.603401735076687,-110.43264040206526,1468.227471247159,31.603617,-110.433094,1574.380908,-0.062435,49.038998,65.13408570136501,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.899378,0.935547,18.423223,-16.095088,117.019118
31.60337002656921,-110.43265306858116,1469.3410642661663,31.60363,-110.433159,1574.349806,-0.288379,55.250459,61.93645802141768,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.864411,0.674529,16.905855,-6.685999,119.024336
31.602950187403643,-110.43270767192305,1470.8506335027182,31.603654,-110.433201,1574.432292,-0.136061,55.375317,48.641606099074345,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.894469,0.31998,18.243532,6.733711,138.055662
31.602854352737452,-110.43263192017429,1470.563948416786,31.603654,-110.433201,1574.432292,-0.136061,55.375317,44.95782317498207,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.885488,0.220279,17.859152,10.417494,147.067999
31.603185010539505,-110.43270066985033,1469.9963260468312,31.603654,-110.433201,1574.432292,-0.136061,55.375317,55.98148957268805,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.642393,0.515432,6.821488,-0.606173,126.036438
31.603289542503877,-110.43293528012136,1470.9027104938082,31.603654,-110.433201,1574.432292,-0.136061,55.375317,65.25151218670275,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.871937,0.761872,17.241629,-9.876195,114.018459
31.603387461927714,-110.43297958605831,1469.5430711225883,31.603654,-110.433201,1574.432292,-0.136061,55.375317,70.89982892143334,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.79489,0.918608,13.800514,-15.524512,111.010983
31.602758972337767,-110.43261301127973,1470.892806638777,31.603734,-110.433234,1574.306371,-0.277556,55.536476,39.96487443765207,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.303653,0.079651,-9.22623,15.571602,161.087362
31.603149096338285,-110.43298579302666,1471.4023670090028,31.603734,-110.433234,1574.306371,-0.277556,55.536476,56.08548921197962,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.487157,0.514542,-0.619982,-0.549013,124.035662
31.60336410319429,-110.43313627689197,1469.47296105875,31.603734,-110.433234,1574.306371,-0.277556,55.536476,68.08357562277875,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.638739,0.834411,6.570071,-12.5471,113.014547
31.6032703702119,-110.43303464318217,1469.8691321488172,31.603734,-110.433234,1574.306371,-0.277556,55.536476,62.25907197381237,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.482854,0.677382,-0.862853,-6.722596,118.023623
31.602759964376748,-110.43261127683108,1471.2967424571812,31.603782,-110.433253,1574.260683,-0.345007,55.560312,38.61037728959781,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.311964,0.04011,-8.814771,16.949935,165.093059
31.60283509971794,-110.43270485239455,1471.5823439985725,31.603782,-110.433253,1574.260683,-0.345007,55.560312,41.16216320565325,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.352854,0.113125,-6.923183,14.398149,156.08167
31.603142207635873,-110.43298346382255,1470.9833237570037,31.603782,-110.433253,1574.260683,-0.345007,55.560312,53.78972369471427,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.49105,0.45346,-0.416646,1.770588,128.041268
31.60308336348042,-110.43303135243082,1470.918018499053,31.603782,-110.433253,1574.260683,-0.345007,55.560312,52.08051452416942,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.5871,0.407982,4.201141,3.479797,131.045706
31.60336673597704,-110.43314198096616,1469.4736821289528,31.603782,-110.433253,1574.260683,-0.345007,55.560312,65.67050491516521,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.63711,0.767594,6.494387,-10.110193,115.018036
31.603089525806624,-110.43303804502455,1471.3945355344472,31.603885,-110.433294,1574.472598,-0.421537,55.668138,48.326160556464856,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.58162,0.305401,3.970829,7.341977,138.056356
31.603148663413013,-110.43298216028256,1471.3111238196268,31.603885,-110.433294,1574.472598,-0.421537,55.668138,49.832198613422584,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.48801,0.346377,-0.537887,5.835939,135.051888
31.603368669902913,-110.43315138525499,1468.8354119992473,31.603885,-110.433294,1574.472598,-0.421537,55.668138,60.81321746936464,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.627297,0.634132,6.058333,-5.145079,121.02659
31.6027576395879,-110.4326032074025,1471.0022369328212,31.603829,-110.433271,1574.405792,-0.417266,55.615884,37.463296164162394,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.313648,0.005194,-8.69883,18.152588,170.098933
31.603144155577464,-110.43298273166188,1471.396625732438,31.603829,-110.433271,1574.405792,-0.417266,55.615884,51.84379338671533,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.490009,0.401014,-0.458939,3.772091,131.04619
31.60308580447957,-110.4330343095177,1471.3633539790685,31.603829,-110.433271,1574.405792,-0.417266,55.615884,50.26175897385443,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.58424,0.358339,4.087769,5.354125,134.050589
31.60318518926811,-110.43324374499163,1469.558860914351,31.603829,-110.433271,1574.405792,-0.417266,55.615884,55.64595621127717,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.870209,0.497448,17.198882,-0.030072,127.037367
31.60322930826235,-110.43317152951565,1470.3065142368278,31.603829,-110.433271,1574.405792,-0.417266,55.615884,57.08844496655592,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.737024,0.536575,11.22285,-1.472561,124.033822
31.603277248706576,-110.4330348458083,1470.1897810402118,31.603829,-110.433271,1574.405792,-0.417266,55.615884,57.91754883516211,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.484471,0.560402,-0.764618,-2.301665,123.03206
31.603367061671374,-110.43314711680733,1468.8334879214185,31.603829,-110.433271,1574.405792,-0.417266,55.615884,63.467425879957645,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.634951,0.706364,6.397696,-7.851542,118.021759
31.603086521483277,-110.43303573303707,1471.1889311788602,31.603943,-110.433318,1574.415998,-0.346806,55.512459,46.20880526648567,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.572813,0.252629,3.546126,9.303654,143.063263
31.603143928676374,-110.43297334608326,1471.3049863333174,31.603943,-110.433318,1574.415998,-0.346806,55.512459,47.434661712309044,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.479308,0.286664,-0.945824,8.077797,140.059175
31.603282902189022,-110.43303310217901,1470.5934740780338,31.603943,-110.433318,1574.415998,-0.346806,55.512459,52.999921420369944,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.479852,0.434221,-0.957905,2.512538,130.043499
31.603289508276227,-110.43310305777605,1469.8148779483297,31.603943,-110.433318,1574.415998,-0.346806,55.512459,54.180172183839666,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.574089,0.464347,3.575704,1.332287,129.040823
31.603372138977626,-110.43315801352439,1468.9961110165807,31.603943,-110.433318,1574.415998,-0.346806,55.512459,58.229117037403604,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.621255,0.570451,5.800246,-2.716658,124.031765
31.60313679233681,-110.4329636194955,1471.3173306193653,31.604044,-110.433357,1574.403158,-0.255644,55.036415,43.77670899751956,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.474615,0.200128,-1.167184,11.259706,149.071756
31.603210798653688,-110.43319281344516,1470.6399905327858,31.604044,-110.433357,1574.403158,-0.255644,55.036415,47.830725656508896,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.70077,0.308167,9.575258,7.205689,140.058288
31.603357504963782,-110.43315875252718,1469.6365888410212,31.604044,-110.433357,1574.403158,-0.255644,55.036415,53.10572421128764,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.610071,0.448787,5.284614,1.930691,131.043623
31.603279466877,-110.43309902800839,1469.8176942310633,31.604044,-110.433357,1574.403158,-0.255644,55.036415,49.76459196438501,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.563362,0.360975,3.068754,5.271823,137.05281
31.603277526933518,-110.43302333716666,1470.6034951112629,31.604044,-110.433357,1574.403158,-0.255644,55.036415,48.77877440081676,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.473725,0.33521,-1.240372,6.257641,138.055361
31.603736849665427,-110.43315613749026,1465.1954286509185,31.604044,-110.433357,1574.403158,-0.255644,55.036415,70.29581945218868,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.290083,0.913287,-10.013949,-15.259404,116.01219
31.60374792454541,-110.43320648702867,1465.1474218733242,31.604044,-110.433357,1574.403158,-0.255644,55.036415,71.81428310534322,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.411467,0.955736,-4.308516,-16.777868,115.010355
31.60374612046666,-110.43321744685419,1465.0775296751497,31.604044,-110.433357,1574.403158,-0.255644,55.036415,71.9261896856915,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.44615,0.958511,-2.649923,-16.889775,115.010232
31.603174464969793,-110.4327512689853,1470.5770103788448,31.603994,-110.433338,1574.495278,-0.395573,55.194066,44.22170094136867,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.234829,0.209264,-12.422016,10.972365,149.070693
31.603144128104024,-110.43297206434833,1471.560902967771,31.603994,-110.433338,1574.495278,-0.395573,55.194066,45.62852797176357,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.473796,0.246381,-1.188081,9.565538,144.06505
31.603361767717384,-110.43316122342544,1468.8692247838646,31.603994,-110.433338,1574.495278,-0.395573,55.194066,55.609132745901256,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.615816,0.509743,5.556041,-0.415067,128.037735
31.603277886229712,-110.43303079508198,1470.752601869248,31.603994,-110.433338,1574.495278,-0.395573,55.194066,50.732441795290356,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.476044,0.382985,-1.119712,4.461624,134.049595
31.603138689894635,-110.43295463342089,1471.3366579200056,31.60411,-110.433385,1574.714558,-0.131351,55.186753,41.83227189043593,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.474696,0.141839,-1.185331,13.354481,155.079491
31.60315231602597,-110.43329124744001,1469.4956703586379,31.60411,-110.433385,1574.714558,-0.131351,55.186753,44.54407739640489,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.814089,0.214906,14.723424,10.642676,150.070396
31.60320836797496,-110.43319548039818,1470.152524371328,31.60411,-110.433385,1574.714558,-0.131351,55.186753,45.73975076111707,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.696055,0.248333,9.339803,9.447002,146.065702
31.60328340795093,-110.43309991132439,1469.9340762135164,31.60411,-110.433385,1574.714558,-0.131351,55.186753,47.55196929149524,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.564717,0.298049,3.119592,7.634784,142.059762
31.60328401747309,-110.43302102703619,1470.710735027912,31.60411,-110.433385,1574.714558,-0.131351,55.186753,46.66039094105298,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.477185,0.274386,-1.081707,8.526362,143.062228
31.603360723858806,-110.43316325369389,1469.3250840500757,31.60411,-110.433385,1574.714558,-0.131351,55.186753,50.79797345548719,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.611138,0.38406,5.342456,4.38878,136.050201
31.603754212319902,-110.43320284843875,1464.8981724233856,31.60411,-110.433385,1574.714558,-0.131351,55.186753,68.53594907447103,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.415624,0.857888,-4.069487,-13.349196,118.014606
31.60375195806361,-110.43321562737312,1464.8052804875722,31.60411,-110.433385,1574.714558,-0.131351,55.186753,68.6595520671406,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.449391,0.861253,-2.454707,-13.472799,118.014446
31.603166728860153,-110.43296801461493,1471.7892961876496,31.604245,-110.43344,1574.297338,-0.274227,55.422755,38.68558953871427,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.478065,0.045301,-0.966254,16.737165,164.0923
31.60310075760947,-110.43303593048711,1471.557315248756,31.604245,-110.43344,1574.297338,-0.274227,55.422755,37.70128334294762,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.555543,0.016031,2.740306,17.721472,168.097143
31.603219204553277,-110.43321298042905,1470.1272778636003,31.604245,-110.43344,1574.297338,-0.274227,55.422755,41.89401477525896,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.683865,0.135077,8.805162,13.52874,156.079855
31.60316209403291,-110.43331561435345,1469.6607376200973,31.604245,-110.43344,1574.297338,-0.274227,55.422755,40.842084832599014,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.794752,0.104247,13.892191,14.58067,160.084597
31.603222335706374,-110.43342126828591,1467.5720990607915,31.604245,-110.43344,1574.297338,-0.274227,55.422755,43.16755728928733,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.901987,0.168457,18.58579,12.255198,156.076681
31.60337350916402,-110.43317316221139,1469.479098123057,31.604245,-110.43344,1574.297338,-0.274227,55.422755,46.29304616752388,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.600673,0.257298,4.863698,9.129709,145.063961
31.603767448517882,-110.43321546092938,1465.4204871494644,31.604245,-110.43344,1574.297338,-0.274227,55.422755,62.2733909778679,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.451839,0.680981,-2.34433,-6.850636,123.024611
31.60376700411802,-110.43319828463176,1464.6432287619273,31.604245,-110.43344,1574.297338,-0.274227,55.422755,62.166401753131794,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.421192,0.678403,-3.821382,-6.743647,124.024989
31.6037645087626,-110.4331332013611,1465.1050123026866,31.604245,-110.43344,1574.297338,-0.274227,55.422755,60.87248926836491,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.31033,0.644668,-9.05839,-5.449734,125.027376
31.603324680999613,-110.43306203139568,1470.520210599382,31.604386,-110.433388,1573.993357,-0.587026,55.649553,40.29361824014121,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.305491,0.087283,-9.064644,15.355935,160.085987
31.603361597162163,-110.43321500650309,1468.728275513831,31.604386,-110.433388,1573.993357,-0.587026,55.649553,42.43661792475247,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.443054,0.14638,-2.589985,13.212935,156.078505
31.60319376148682,-110.43325262173907,1470.0420679675965,31.604386,-110.433388,1573.993357,-0.587026,55.649553,37.958703957585364,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.497481,0.017396,0.070724,17.690849,169.097052
31.603382081257926,-110.43370905398073,1464.9829095205089,31.604386,-110.433388,1573.993357,-0.587026,55.649553,43.28267215115044,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.95331,0.161729,20.830732,12.366881,159.077877
31.60352971018862,-110.43363218915464,1464.4497790465286,31.604386,-110.433388,1573.993357,-0.587026,55.649553,48.175700545668626,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.916724,0.295903,19.246112,7.473852,147.060421
31.603512452608637,-110.43354105779791,1464.6529189212886,31.604386,-110.433388,1573.993357,-0.587026,55.649553,48.05710366904211,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.798418,0.294769,14.082098,7.592449,147.060699
31.60378868892943,-110.43322788005806,1464.468924200543,31.604386,-110.433388,1573.993357,-0.587026,55.649553,58.10595069194663,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.348614,0.566292,-7.266218,-2.456398,129.033288
31.60378129018835,-110.43324455952106,1464.7642693458815,31.604386,-110.433388,1573.993357,-0.587026,55.649553,57.85852879077159,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.378949,0.559489,-5.826891,-2.208976,129.03375
31.603160744291735,-110.43298935436323,1471.7448113272148,31.604311,-110.433128,1575.083405,-0.046462,55.271944,38.777062793427575,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.455664,0.052408,-2.10794,16.494881,165.092632
31.603368941070983,-110.43317383624553,1469.2561933160584,31.604311,-110.433128,1575.083405,-0.046462,55.271944,45.255124454583495,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.627988,0.233487,6.126369,10.01682,149.068224
31.603204687277337,-110.43323255465957,1470.205232205882,31.604311,-110.433128,1575.083405,-0.046462,55.271944,40.34538343690785,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.675554,0.096869,8.355308,14.926561,162.086938
31.60312948537851,-110.43334870748579,1469.3141412336317,31.604311,-110.433128,1575.083405,-0.046462,55.271944,38.47470707587033,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.771851,0.042448,12.793227,16.797237,170.096267
31.603185469863824,-110.43345816424132,1467.5276220022306,31.604311,-110.433128,1575.083405,-0.046462,55.271944,39.80749321652195,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.884263,0.080213,17.780848,15.464451,168.091614
31.603787959753323,-110.43313641750848,1465.5852301605037,31.604311,-110.433128,1575.083405,-0.046462,55.271944,62.012475674256386,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.594709,0.677701,4.538706,-6.740532,124.025243
31.60379325506268,-110.4331206768787,1465.2735301383627,31.604311,-110.433128,1575.083405,-0.046462,55.271944,62.32094640432255,skydio,X2 NARROW,true,perspective,-0.077582,0.197062,-0.06815,0.001172,0.000239,7.47,1.0,4056,3040,4826.146998,4566.95203,0,0.563802,0.685784,3.063242,-7.049002,124.024734
